"Year","EEZ","EZnm","EEZ.alt","Partgrp","Grp","Flag","Days","ALBc","BETc","YFTc"
2017,"ID","Indonesia","HS","Indonesia","Other","JP",1,0.060025,0.515007,1.260991
2017,"IW","Misc International Waters","IW","Misc International Waters","Misc International Waters","TW",86.851,0,0.071128,0.223639
2017,"JP","Japan","JP","Other","Other","JP",3800.972,770.390985,3004.183986,1395.855003
2017,"JT","Johnston","US","US Zones","US Zones","US",60.56,3.556366,18.105216,14.501515
2017,"KI","Kiribati","KI","Kiribati","FFA","CN",1101.167,169.582,392.122,197.498
2017,"KI","Kiribati","KI","Kiribati","FFA","FJ",69.133,4.161392,16.875261,6.402224
2017,"KI","Kiribati","KI","Kiribati","FFA","FM",8.453,0.569223,2.008,0.456126
2017,"KI","Kiribati","KI","Kiribati","FFA","KI",1337.061,207.299854,224.771879,243.13187
2017,"KI","Kiribati","KI","Kiribati","FFA","KR",802.21,11.033,601.794,297.783
2017,"KI","Kiribati","KI","Kiribati","FFA","TW",77.134,33.268937,16.306298,12.106435
2017,"KI","Kiribati","KI","Kiribati","FFA","VU",148.684,0.234185,83.955788,17.808425
2017,"MH","Marshall Islands","MH","Marshall Islands","FFA","CN",2482.172,35.315,538.25,391.106
2017,"MH","Marshall Islands","MH","Marshall Islands","FFA","FM",3445.442,26.918546,816.513107,600.897725
2017,"MH","Marshall Islands","MH","Marshall Islands","FFA","JP",382.582,29.399004,255.444004,267.006991
2017,"MH","Marshall Islands","MH","Marshall Islands","FFA","MH",5814.936,46.594209,1216.5483,943.656378
2017,"MH","Marshall Islands","MH","Marshall Islands","FFA","TW",164.182,3.607536,3.25707,10.548902
2017,"NC","New Caledonia","MA","New Caledonia","French","NC",9.564,1.238666,0.084619,2.996419
2017,"NC","New Caledonia","MA","New Caledonia","French","VU",1.32,0.853446,0.131933,0
2017,"NC","New Caledonia","NC","New Caledonia","French","NC",2551.295,1719.024292,47.8086,555.43036
2017,"NR","Nauru","NR","Nauru","FFA","CN",16.164,0,3.795,0.892
2017,"NU","Niue","NU","Niue","FFA","FJ",15.695,14.167748,0.320367,2.928128
2017,"NZ","New Zealand","NZ","New Zealand","FFA","NZ",2551.838,180.934683,97,10
2017,"PF","French Polynesia","PF","French Polynesia","French","PF",9188.002,2148,896,1434
2017,"PG","PNG","PG","PNG","FFA","CN",3.031,0.6,0.653,0.137
2017,"PG","PNG","PG","PNG","FFA","JP",2923.73,1091.439977,453.949992,2866.414006
2017,"PG","PNG","PG","PNG","FFA","PG",1840.277,488.758141,3.019719,1205.005574
2017,"PG","PNG","PG","PNG","FFA","TW",152.351,32.498092,102.161996,119.593093
2017,"PH","Philippines","PH","Philippines","Other","TW",1939.532,3.010865,261.148145,799.781274
2017,"PW","Palau","PW","Palau","FFA","JP",2064.934,4.416977,1411.705002,550.980001
2017,"PW","Palau","PW","Palau","FFA","PW",4494.803,24.359649,1038.056473,1232.339361
2017,"PW","Palau","PW","Palau","FFA","TW",521.788,2.515315,65.985096,140.272191
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","CN",3265.112,3320.827,226.462,1545.743
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","FJ",451.885,162.957702,81.558196,242.504431
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","JP",4.027,0,0.210984,4.288016
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","KI",1.336,1.033577,0,0.197224
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","KR",126.158,39.408,48.949,82.624
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","SB",488.658,0,0,0
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","TW",6284.36,1936.269615,1520.190142,4153.114525
2017,"SB","Solomon Islands","SB","Solomon Islands","FFA","VU",297.13,118.585,10.545,66.54
2017,"TK","Tokelau","TK","Tokelau","FFA","CK",134.247,81.521811,10.307886,20.302295
2017,"TK","Tokelau","TK","Tokelau","FFA","CN",83.85,56.648,9.453,44.422
2017,"TK","Tokelau","TK","Tokelau","FFA","KI",207.28,204.086905,7.765511,64.756538
2017,"TK","Tokelau","TK","Tokelau","FFA","TW",220.584,107.219219,14.179592,51.057583
2017,"TK","Tokelau","TK","Tokelau","FFA","VU",1110.206,510.001,69.067,150.391
2017,"TK","Tokelau","TK","Tokelau","FFA","WS",1003.621,702.490862,59.502488,138.730094
2017,"TO","Tonga","TO","Tonga","FFA","CN",10.102,6.872,0.369,0.697
2017,"TO","Tonga","TO","Tonga","FFA","TO",931,25.347192,23.708005,372.353561
2017,"TO","Tonga","TO","Tonga","FFA","TW",1049.199,578.289556,73.403155,494.591283
2017,"TV","Tuvalu","TV","Tuvalu","FFA","CN",998.122,475.475,79.357,420.131
2017,"TV","Tuvalu","TV","Tuvalu","FFA","FJ",890.109,382.535008,78.950474,412.845786
2017,"TV","Tuvalu","TV","Tuvalu","FFA","KR",1256.764,445.121,277.558,1179.882
2017,"TV","Tuvalu","TV","Tuvalu","FFA","TV",430.734,122.916245,87.394317,136.343383
2017,"TW","Taiwan","TW","Taiwan","Other","TW",3653.32,1154.378922,648.928123,1748.625566
2017,"VN","Vietnam","VN","Vietnam","Other","VN",20851.25,0,1004,15677
2017,"VU","Vanuatu","VU","Vanuatu","FFA","CN",7000.998,5756.898,244.207,1990.83
2017,"VU","Vanuatu","VU","Vanuatu","FFA","FJ",2831.651,2082.387184,108.299577,723.142765
2017,"VU","Vanuatu","VU","Vanuatu","FFA","SB",227.581,0,0,0
2017,"VU","Vanuatu","VU","Vanuatu","FFA","VU",281.25,155.136,11.197,103.547
2017,"WS","Samoa","WS","Samoa","FFA","WS",2818.728,1637.889096,71.275337,481.378421
2018,"AS","American Samoa","AS","American Samoa","US Zones","US",3123.923,1552.387761,846.647501,468.509724
2018,"AU","Australia","AU","Australia","FFA","AU",4670.93,751.110978,323.155222,1309.701442
2018,"CK","Cook Islands","CK","Cook Islands","FFA","CK",2892.771,2299.21782,127.772126,432.334269
2018,"CK","Cook Islands","CK","Cook Islands","FFA","CN",881.035,940.277,80.004,229.312
2018,"CK","Cook Islands","CK","Cook Islands","FFA","FM",1159.507,1437.276099,24.94079,115.254417
2018,"CK","Cook Islands","CK","Cook Islands","FFA","KR",0.958,0.159,0.937,0.031
2018,"CK","Cook Islands","CK","Cook Islands","FFA","TW",26.232,37.822959,3.586575,3.478984
2018,"CN","China","CN","Other","Other","JP",6.537,0.130966,0.204972,2.110984
2018,"FJ","Fiji","FJ","Fiji","FFA","CN",109.128,26.357,29.924,6.046
2018,"FJ","Fiji","FJ","Fiji","FFA","FJ",11934.786,6158.753207,450.564987,1895.204638
2018,"FJ","Fiji","FJ","Fiji","FFA","KR",0.958,0.066,0.099,0.269
2018,"FJ","Fiji","FJ","Fiji","FFA","TW",4.028,2.278218,0.113072,0.059
2018,"FM","FSM","FM","FSM","FFA","CK",103.988,4.108951,31.150121,35.531264
2018,"FM","FSM","FM","FSM","FFA","CN",1760.069,35.148,616.979,421.883
2018,"FM","FSM","FM","FSM","FFA","FM",7190.211,407.806914,2220.864088,1757.483788
2018,"FM","FSM","FM","FSM","FFA","JP",2244.985,21.64499,1325.40598,416.387013
2018,"FM","FSM","FM","FSM","FFA","MH",1.93,0,0.33485,0.213422
2018,"FM","FSM","FM","FSM","FFA","PW",9.068,0,0.258189,1.179677
2018,"FM","FSM","FM","FSM","FFA","TW",734.485,0.431524,105.586939,88.411829
2018,"H4","HS4","HS","High Seas","High Seas","CK",14.161,4.75114,5.248697,1.725515
2018,"H4","HS4","HS","High Seas","High Seas","CN",582.685,76.707,133.508,113.774
2018,"H4","HS4","HS","High Seas","High Seas","FJ",181.389,12.078697,70.128935,30.661958
2018,"H4","HS4","HS","High Seas","High Seas","KR",1246.749,115.536,863.162,473.793
2018,"H4","HS4","HS","High Seas","High Seas","TV",38.23,4.863432,7.288399,10.981598
2018,"H4","HS4","HS","High Seas","High Seas","TW",216.334,27.839823,73.450533,46.723878
2018,"H4","HS4","HS","High Seas","High Seas","VU",29.73,9.268697,4.314236,4.076688
2018,"H4","HS4","HS","High Seas","High Seas","WS",9,5.827364,0.792074,1.188913
2018,"H5","HS5","HS","High Seas","High Seas","CN",2086.452,285.062,476.468,372.921
2018,"H5","HS5","HS","High Seas","High Seas","FJ",52.446,2.505993,19.726909,19.906793
2018,"H5","HS5","HS","High Seas","High Seas","JP",23.2,0.067903,5.657907,1.718771
2018,"H5","HS5","HS","High Seas","High Seas","KR",3039.73,128.735,2350.008,1091.475
2018,"H5","HS5","HS","High Seas","High Seas","TW",3432.091,670.765371,880.232713,1298.635095
2018,"H5","HS5","HS","High Seas","High Seas","US",24.53,0.612239,4.352499,1.490276
2018,"H5","HS5","HS","High Seas","High Seas","VU",551.12,4.909285,329.961744,78.127939
2018,"HW","Hawaii","US","US Zones","US Zones","US",7192.317,20.545283,2227.444891,668.332162
2018,"I1","Int1","HS","High Seas","High Seas","CN",25.029,0,10.475,0.803
2018,"I1","Int1","HS","High Seas","High Seas","FM",2.452,0.079781,1.424132,1.171039
2018,"I1","Int1","HS","High Seas","High Seas","JP",52.673,0.429115,13.149702,18.203503
2018,"I1","Int1","HS","High Seas","High Seas","PW",35.28,0.056774,3.574027,9.860405
2018,"I1","Int1","HS","High Seas","High Seas","SB",47.696,0.850657,0,11.648712
2018,"I1","Int1","HS","High Seas","High Seas","TW",7924.898,69.213,771.347686,2044.249442
2018,"I2","Int2","HS","High Seas","High Seas","CN",1992.342,385.293,294.929,393.178
2018,"I2","Int2","HS","High Seas","High Seas","FJ",56.276,18.729748,4.517325,10.437913
2018,"I2","Int2","HS","High Seas","High Seas","FM",73.092,17.829308,10.954376,24.689393
2018,"I2","Int2","HS","High Seas","High Seas","JP",48.035,0.120351,7.002071,34.269468
2018,"I2","Int2","HS","High Seas","High Seas","KI",96.088,113.761757,113.75272,43.717365
2018,"I2","Int2","HS","High Seas","High Seas","KR",1297.539,109.249,610.952,851.388
2018,"I2","Int2","HS","High Seas","High Seas","SB",224.519,14.491697,16.053728,76.882613
2018,"I2","Int2","HS","High Seas","High Seas","TV",18.782,10.038188,1.967799,4.8144
2018,"I2","Int2","HS","High Seas","High Seas","TW",5122.16,92.582219,680.30005,1351.780006
2018,"I2","Int2","HS","High Seas","High Seas","VU",32.541,0.979592,4.663955,3.216001
2018,"I3","Int3","HS","High Seas","High Seas","CN",23.027,4.701,20.85,5.978
2018,"I3","Int3","HS","High Seas","High Seas","FJ",10.036,6.407755,2.27025,0.956904
2018,"I3","Int3","HS","High Seas","High Seas","FM",200.803,136.586328,2.236368,10.90459
2018,"I3","Int3","HS","High Seas","High Seas","JP",4048.84,2575.614088,781.098583,834.850204
2018,"I3","Int3","HS","High Seas","High Seas","KR",436.027,15.799,345.204,165.509
2018,"I3","Int3","HS","High Seas","High Seas","MH",9.648,0,3.304388,1.539973
2018,"I3","Int3","HS","High Seas","High Seas","PW",1002.724,12.916175,75.291667,142.961762
2018,"I3","Int3","HS","High Seas","High Seas","SB",2.499,0.018614,0,0.029822
2018,"I3","Int3","HS","High Seas","High Seas","TW",21611.631,1082.080575,416.107409,2172.561919
2018,"I3","Int3","HS","High Seas","High Seas","VU",29.227,1.272751,12.697159,3.18321
2018,"I4","Int4","HS","High Seas","High Seas","CN",12164.319,0,3046.297,2155.732955
2018,"I4","Int4","HS","High Seas","High Seas","FJ",170.985,42.217216,56.822812,19.062066
2018,"I4","Int4","HS","High Seas","High Seas","FM",43.001,0.159582,15.776124,7.935978
2018,"I4","Int4","HS","High Seas","High Seas","JP",184.785,7.556317,54.40179,40.89535
2018,"I4","Int4","HS","High Seas","High Seas","KR",5945.999,145.376494,4261.388431,1418.954967
2018,"I4","Int4","HS","High Seas","High Seas","MH",27.013,0,6.441345,5.428579
2018,"I4","Int4","HS","High Seas","High Seas","TW",9003.327,55.182818,2084.35113,1237.234626
2018,"I4","Int4","HS","High Seas","High Seas","VU",932.087,57.306955,471.771625,93.425087
2018,"I5","Int5","HS","High Seas","High Seas","CN",12164.319,0,3046.297,2155.732955
2018,"I5","Int5","HS","High Seas","High Seas","JP",704.343,2.302303,292.799876,100.51206
2018,"I5","Int5","HS","High Seas","High Seas","KR",6158.999,145.376494,4261.388431,1418.954967
2018,"I5","Int5","HS","High Seas","High Seas","PF",3.054,0.161768,0.162522,0.064557
2018,"I5","Int5","HS","High Seas","High Seas","SB",5.126,2.52406,0.417603,0.305517
2018,"I5","Int5","HS","High Seas","High Seas","TW",8469.981,1120.408986,2080.716676,1239.330124
2018,"I5","Int5","HS","High Seas","High Seas","US",2581.445,14.116321,567.542496,315.344272
2018,"I5","Int5","HS","High Seas","High Seas","VU",2569.12,114.377162,1258.483202,387.38815
2018,"I6","Int6","HS","High Seas","High Seas","CN",180,99.549,56.024,44.766
2018,"I6","Int6","HS","High Seas","High Seas","FJ",1.002,0.390446,0,0.020206
2018,"I6","Int6","HS","High Seas","High Seas","JP",30904.397,8871.878951,5593.887688,3593.598311
2018,"I6","Int6","HS","High Seas","High Seas","PW",274.576,1.247543,1.246068,7.360904
2018,"I6","Int6","HS","High Seas","High Seas","TW",13650.794,3745.463922,408.077607,1445.247129
2018,"I6","Int6","HS","High Seas","High Seas","US",8179.785,23.058237,1591.012614,862.449305
2018,"I6","Int6","HS","High Seas","High Seas","VU",2125.88,1647.69526,731.143601,296.245956
2018,"I7","Int7","HS","High Seas","High Seas","AU",33.327,0.889022,1.844778,2.298558
2018,"I7","Int7","HS","High Seas","High Seas","CK",276.116,265.443042,11.607183,17.842588
2018,"I7","Int7","HS","High Seas","High Seas","CN",2372.209,9128.587213,0,0
2018,"I7","Int7","HS","High Seas","High Seas","ES",556,2,39,13
2018,"I7","Int7","HS","High Seas","High Seas","FJ",1226.227,1248.430862,67.910069,42.262892
2018,"I7","Int7","HS","High Seas","High Seas","JP",2280.577,361.702974,20.964397,21.094391
2018,"I7","Int7","HS","High Seas","High Seas","NC",11.368,9.842316,0.189936,0.138111
2018,"I7","Int7","HS","High Seas","High Seas","TO",5.341,0.060487,0.029041,2.954738
2018,"I7","Int7","HS","High Seas","High Seas","TW",5634.154,5377.493041,170.339517,208.855796
2018,"I7","Int7","HS","High Seas","High Seas","VU",3059.378,4796.351597,250.854377,76.224845
2018,"I7","Int7","HS","High Seas","High Seas","WS",63,61.195381,2.592425,5.930128
2018,"I8","Int8","HS","High Seas","High Seas","CN",2143.519,1256.672,45.622,313.829
2018,"I8","Int8","HS","High Seas","High Seas","FJ",443.344,229.968078,11.753315,49.897805
2018,"I8","Int8","HS","High Seas","High Seas","KI",177.516,169.138243,42.12928,42.049635
2018,"I8","Int8","HS","High Seas","High Seas","SB",1.274,0.132914,0,0.062091
2018,"I8","Int8","HS","High Seas","High Seas","TW",36.03,19.133841,2.888448,4.095304
2018,"I8","Int8","HS","High Seas","High Seas","VU",38.117,14.180522,0.639429,1.444059
2018,"I9","Int9","HS","High Seas","High Seas","CN",13.015,5.678,0.569,0.602
2018,"I9","Int9","HS","High Seas","High Seas","TW",1329.091,882.844597,41.619626,313.522297
2018,"I9","Int9","HS","High Seas","High Seas","VU",34.705,18.189131,1.210988,2.814337
2018,"I9","Int9","HS","High Seas","High Seas","WS",57,40.303627,1.118868,2.068807
2018,"ID","Indonesia","HS","Indonesia","Other","ID",29068.75,0,6178,17077
2018,"ID","Indonesia","HS","Indonesia","Other","JP",1,0.019985,0.300012,1.520027
2018,"IW","Misc International Waters","IW","Misc International Waters","Misc International Waters","TW",38.13,0,0.080072,0
2018,"JP","Japan","JP","Other","Other","JP",4220.382,951.880961,2448.081036,1556.155012
2018,"JT","Johnston","US","US Zones","US Zones","US",103.928,1.28016,0,21.874261
2018,"KI","Kiribati","KI","Kiribati","FFA","CN",51.06,4.266,16.494,11.485
2018,"KI","Kiribati","KI","Kiribati","FFA","KI",1622.297,56.769,267.118,134.197
2018,"KI","Kiribati","KI","Kiribati","FFA","KR",239.575,8.724,181.11,132.724
2018,"KI","Kiribati","KI","Kiribati","FFA","TW",12.271,2.539,1.706901,1.068
2018,"KI","Kiribati","KI","Kiribati","FFA","VU",5.425,0,3.037633,0.957689
2018,"MH","Marshall Islands","MH","Marshall Islands","FFA","CN",425.5,1.318,169.349,128.815
2018,"MH","Marshall Islands","MH","Marshall Islands","FFA","FM",2812.236,69.262423,830.804281,477.560916
2018,"MH","Marshall Islands","MH","Marshall Islands","FFA","JP",516.367,12.861003,453.924016,164.211
2018,"MH","Marshall Islands","MH","Marshall Islands","FFA","MH",4243.992,33,1135.919417,699.818018
2018,"MH","Marshall Islands","MH","Marshall Islands","FFA","TW",7.136,0.059,1.04043,0.508015
2018,"NC","New Caledonia","MA","New Caledonia","French","FJ",1.001,0.528646,0,0
2018,"NC","New Caledonia","NC","New Caledonia","French","NC",2578.648,1742.157684,45.810064,466.861889
2018,"NR","Nauru","NR","Nauru","FFA","CN",1.001,0.015,0.188,0.618
2018,"NU","Niue","NU","Niue","FFA","CK",373.042,361.540117,10.124929,26.628398
2018,"NU","Niue","NU","Niue","FFA","TW",3,2.099,0.732,0.366
2018,"NZ","New Zealand","NZ","New Zealand","FFA","NZ",3174.426,239,135,20
2018,"PF","French Polynesia","PF","French Polynesia","French","PF",9725.352,3057.838232,1062.837478,1313.935443
2018,"PG","PNG","PG","PNG","FFA","CN",1154.357,566.528,114.047,497.412
2018,"PG","PNG","PG","PNG","FFA","JP",3046.765,796.191984,594.727013,2909.009006
2018,"PG","PNG","PG","PNG","FFA","PG",2449.172,196,87,2070
2018,"PG","PNG","PG","PNG","FFA","TW",378.354,11.214383,21.410602,284.418138
2018,"PH","Philippines","PH","Philippines","Other","JP",3,2.245014,0.434999,0.160023
2018,"PH","Philippines","PH","Philippines","Other","TW",1535.166,6.182052,223.236149,795.705267
2018,"PW","Palau","PW","Palau","FFA","JP",2023.108,26.551007,982.127019,772.944024
2018,"PW","Palau","PW","Palau","FFA","PW",5610.021,23.779508,930.63005,1725.637252
2018,"PW","Palau","PW","Palau","FFA","TW",541.432,2.706912,60.847361,148.604455
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","CN",5996.047,3877.7,335.076,1365.542
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","FJ",1053.842,558.279386,90.474546,281.316111
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","JP",3.026,1.474012,0.600982,1.573025
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","KI",5.711,0.330589,0,0.03595
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","KR",44.082,11.336,18.196,48.042
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","SB",9162.596,1902.982077,1218.528669,4362.07129
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","TW",2952.241,451.789449,451.469896,1379.705029
2018,"SB","Solomon Islands","SB","Solomon Islands","FFA","VU",430.244,223.424177,33.627814,179.199551
2018,"TK","Tokelau","TK","Tokelau","FFA","CK",278.797,151.93893,11.096945,17.937965
2018,"TK","Tokelau","TK","Tokelau","FFA","CN",18.021,5.526,1.5,1.432
2018,"TK","Tokelau","TK","Tokelau","FFA","VU",417.596,262.152429,23.652519,88.713125
2018,"TK","Tokelau","TK","Tokelau","FFA","WS",333,212.309155,19.327613,58.175921
2018,"TO","Tonga","TO","Tonga","FFA","CN",25.029,12.745,0.449,1.496
2018,"TO","Tonga","TO","Tonga","FFA","FJ",113.285,130.54138,3.901653,19.22473
2018,"TO","Tonga","TO","Tonga","FFA","TO",801.779,22.939513,33.970959,198.045262
2018,"TO","Tonga","TO","Tonga","FFA","TW",615.172,488.387453,41.031427,188.576057
2018,"TV","Tuvalu","TV","Tuvalu","FFA","CN",465.547,152.577,55.174,84.429
2018,"TV","Tuvalu","TV","Tuvalu","FFA","FJ",361.807,140.460451,54.320804,72.937993
2018,"TV","Tuvalu","TV","Tuvalu","FFA","KR",1827.479,544.643,935.555,917.859
2018,"TV","Tuvalu","TV","Tuvalu","FFA","TV",327.745,106.098381,54.743802,90.204002
2018,"TW","Taiwan","TW","Taiwan","Other","TW",3318.347,1309.481931,548.727136,1796.863552
2018,"VN","Vietnam","VN","Vietnam","Other","VN",21752.5,0,902,16500
2018,"VU","Vanuatu","VU","Vanuatu","FFA","CN",6649.815,4430.294,144.777,725.213
2018,"VU","Vanuatu","VU","Vanuatu","FFA","FJ",1841.196,1074.708038,58.608385,296.110018
2018,"VU","Vanuatu","VU","Vanuatu","FFA","VU",135.481,109.892515,5.941717,53.983374
2018,"WS","Samoa","WS","Samoa","FFA","WS",2479,1364.36449,38.169021,333.636227
2019,"AS","American Samoa","AS","American Samoa","US Zones","US",4029.018,1062,1545,409
2019,"AU","Australia","AU","Australia","FFA","AU",4936.918,796.317034,257.388672,1949.323818
2019,"CK","Cook Islands","CK","Cook Islands","FFA","CK",1797.01,1195.84374,57.022331,182.922667
2019,"CK","Cook Islands","CK","Cook Islands","FFA","CN",2422,2609.566,370.184,592.564
2019,"CK","Cook Islands","CK","Cook Islands","FFA","FM",2692.266,1491.472,153.025,419.559
2019,"CK","Cook Islands","CK","Cook Islands","FFA","KI",1.352,4.530311,0.045401,0.527363
2019,"CK","Cook Islands","CK","Cook Islands","FFA","TW",3,0.927728,0,0.246
2019,"CN","China","CN","Other","Other","JP",0.99,0,0,0
2019,"FJ","Fiji","FJ","Fiji","FFA","CN",12,10.62,0.095,1.011
2019,"FJ","Fiji","FJ","Fiji","FFA","FJ",13123.237,5846.80956,508.891827,2242.344671
2019,"FJ","Fiji","FJ","Fiji","FFA","TW",2,0.172,0,0.078
2019,"FM","FSM","FM","FSM","FFA","CN",346,6.81,101.778,156.367
2019,"FM","FSM","FM","FSM","FFA","FM",4622.459,38.616318,1318.696909,1721.162653
2019,"FM","FSM","FM","FSM","FFA","JP",2382.978,20.784014,1331.848002,895.092003
